%%MatrixMarket matrix coordinate integer general
16808 1 1
16884 1 1
16922 1 1
16946 1 1
16985 1 1
17003 1 1
17015 1 1
17016 1 1
17034 1 1
17070 1 1
17145 1 1
17167 1 1
17192 1 1
17207 1 1
17279 1 1
17295 1 1
17303 1 1
17311 1 1
17322 1 1
17340 1 1
17347 1 1
17382 1 1
17419 1 1
17462 1 1
17476 1 1
17492 1 1
17497 1 1
17526 1 1
17532 1 1
17550 1 1
17561 1 1
17563 1 1
17580 1 1
17589 1 1
17591 1 1
17646 1 1
17649 1 1
17687 1 1
17689 1 1
17698 1 1
17701 1 1
17736 1 1
17757 1 1
17758 1 1
17778 1 1
17780 1 1
17783 1 1
17788 1 1
17802 1 1
17842 1 1
17893 1 1
17897 1 1
17909 1 1
17948 1 1
17956 1 1
17960 1 1
18042 1 1
18092 1 1
18096 1 1
18100 1 1
18121 1 1
18218 1 1
18224 1 1
18226 1 1
18231 1 1
18244 1 1
18270 1 1
18323 1 1
18335 1 1
18397 1 1
18421 1 1
18426 1 1
18428 1 1
18443 1 1
18451 1 1
18600 1 1
18605 1 1
18609 1 1
18634 1 1
18637 1 1
18639 1 1
18641 1 1
18643 1 1
18669 1 1
18670 1 1
18706 1 1
18720 1 1
18723 1 1
18735 1 1
18751 1 1
18794 1 1
18803 1 1
18846 1 1
18896 1 1
18911 1 1
18939 1 1
18955 1 1
18959 1 1
18992 1 1
19004 1 1
19017 1 1
19070 1 1
19083 1 1
19095 1 1
19128 1 1
19132 1 1
19137 1 1
19145 1 1
19157 1 1
19158 1 1
19179 1 1
19202 1 1
19270 1 1
19316 1 1
19322 1 1
19323 1 1
19336 1 1
19381 1 1
19383 1 1
19384 1 1
19430 1 1
19431 1 1
19440 1 1
19442 1 1
19443 1 1
19499 1 1
19520 1 1
19555 1 1
19620 1 1
19626 1 1
19640 1 1
19642 1 1
19662 1 1
19700 1 1
19719 1 1
19730 1 1
19739 1 1
19745 1 1
19746 1 1
19747 1 1
19754 1 1
19755 1 1
19797 1 1
19812 1 1
19826 1 1
19829 1 1
19836 1 1
19841 1 1
19842 1 1
19868 1 1
19883 1 1
19921 1 1
19929 1 1
19992 1 1
20026 1 1
20040 1 1
20051 1 1
20084 1 1
20088 1 1
20153 1 1
20169 1 1
20227 1 1
20277 1 1
20319 1 1
20352 1 1
20371 1 1
20380 1 1
20423 1 1
20460 1 1
20491 1 1
20555 1 1
20556 1 1
20583 1 1
20598 1 1
20620 1 1
20630 1 1
20635 1 1
20652 1 1
20810 1 1
20844 1 1
20869 1 1
20924 1 1
20937 1 1
20938 1 1
20940 1 1
20950 1 1
20957 1 1
20961 1 1
20962 1 1
20967 1 1
20979 1 1
21003 1 1
21012 1 1
21022 1 1
21039 1 1
21055 1 1
21066 1 1
21072 1 1
21142 1 1
21160 1 1
21163 1 1
21164 1 1
21168 1 1
21181 1 1
21190 1 1
21221 1 1
21224 1 1
21256 1 1
21262 1 1
21335 1 1
21339 1 1
21420 1 1
21506 1 1
21510 1 1
21887 1 1
21921 1 1
21923 1 1
21945 1 1
22087 1 1
22334 1 1
22340 1 1
22343 1 1
22358 1 1
22364 1 1
22374 1 1
22377 1 1
22390 1 1
22447 1 1
22513 1 1
22514 1 1
22541 1 1
22545 1 1
22592 1 1
22594 1 1
22596 1 1
22630 1 1
22634 1 1
22655 1 1
22687 1 1
22698 1 1
22729 1 1
22741 1 1
22744 1 1
22765 1 1
22768 1 1
22771 1 1
22789 1 1
22795 1 1
22819 1 1
22822 1 1
22825 1 1
22831 1 1
22865 1 1
22870 1 1
22878 1 1
22899 1 1
22945 1 1
23015 1 1
23018 1 1
23025 1 1
23026 1 1
23028 1 1
23029 1 1
23031 1 1
23033 1 1
23035 1 1
23036 1 1
23044 1 1
23137 1 1
23179 1 1
23195 1 1
23197 1 1
23278 1 1
23282 1 1
23358 1 1
23410 1 1
23416 1 1
23419 1 1
23421 1 1
23425 1 1
23460 1 1
23478 1 1
23486 1 1
23555 1 1
23589 1 1
23605 1 1
23608 1 1
23614 1 1
23635 1 1
23642 1 1
23647 1 1
23655 1 1
23657 1 1
23719 1 1
23722 1 1
23773 1 1
23774 1 1
23777 1 1
23790 1 1
23797 1 1
23830 1 1
23832 1 1
23839 1 1
23844 1 1
23845 1 1
23879 1 1
24041 1 1
24052 1 1
24062 1 1
24067 1 1
24070 1 1
24105 1 1
24107 1 1
24113 1 1
24127 1 1
24136 1 1
24138 1 1
24143 1 1
24144 1 1
24153 1 1
24165 1 1
24186 1 1
24210 1 1
24258 1 1
24260 1 1
24269 1 1
24275 1 1
24351 1 1
24354 1 1
24355 1 1
24414 1 1
24529 1 1
24546 1 1
24547 1 1
24562 1 1
24567 1 1
24571 1 1
24577 1 1
24584 1 1
24609 1 1
24621 1 1
24627 1 1
24635 1 1
24642 1 1
24648 1 1
24652 1 1
24662 1 1
24718 1 1
24721 1 1
24735 1 1
24744 1 1
24769 1 1
24796 1 1
24802 1 1
24827 1 1
24997 1 1
25049 1 1
25059 1 1
25061 1 1
25066 1 1
25072 1 1
25073 1 1
25107 1 1
25112 1 1
25178 1 1
25185 1 1
25203 1 1
25216 1 1
25223 1 1
25224 1 1
25233 1 1
25235 1 1
25250 1 1
25254 1 1
25256 1 1
25258 1 1
25309 1 1
25341 1 1
25344 1 1
25348 1 1
25352 1 1
25377 1 1
25379 1 1
25384 1 1
25393 1 1
25399 1 1
25438 1 1
25447 1 1
25461 1 1
25520 1 1
25531 1 1
25743 1 1
25764 1 1
25765 1 1
25821 1 1
25843 1 1
25844 1 1
25845 1 1
25869 1 1
25871 1 1
25887 1 1
25933 1 1
25934 1 1
25937 1 1
25939 1 1
25942 1 1
25956 1 1
25958 1 1
25960 1 1
25961 1 1
25968 1 1
25993 1 1
26034 1 1
26076 1 1
26177 1 1
26178 1 1
26203 1 1
26209 1 1
26225 1 1
26228 1 1
26234 1 1
26235 1 1
26288 1 1
26292 1 1
26314 1 1
26400 1 1
26408 1 1
26411 1 1
26430 1 1
26441 1 1
26448 1 1
26457 1 1
26477 1 1
26488 1 1
26493 1 1
26496 1 1
26501 1 1
26515 1 1
26517 1 1
26520 1 1
26574 1 1
26578 1 1
26612 1 1
26621 1 1
26643 1 1
26647 1 1
26655 1 1
26662 1 1
26671 1 1
26746 1 1
26748 1 1
26752 1 1
26753 1 1
26754 1 1
26874 1 1
26876 1 1
26884 1 1
26886 1 1
26892 1 1
26896 1 1
26909 1 1
26915 1 1
26938 1 1
26960 1 1
26985 1 1
26993 1 1
27008 1 1
27028 1 1
27199 1 1
27203 1 1
27204 1 1
27205 1 1
27206 1 1
27216 1 1
27243 1 1
27353 1 1
27549 1 1
27564 1 1
27565 1 1
27591 1 1
27592 1 1
27594 1 1
27602 1 1
27692 1 1
27961 1 1
27985 1 1
27992 1 1
27995 1 1
28054 1 1
28170 1 1
28191 1 1
28194 1 1
28195 1 1
28207 1 1
28213 1 1
28261 1 1
28273 1 1
28276 1 1
28277 1 1
28280 1 1
28355 1 1
28384 1 1
28536 1 1
28631 1 1
28792 1 1
28796 1 1
28807 1 1
28829 1 1
28937 1 1
29026 1 1
29032 1 1
29065 1 1
29066 1 1
29080 1 1
29090 1 1
29102 1 1
29193 1 1
29209 1 1
29221 1 1
29234 1 1
29243 1 1
29248 1 1
29256 1 1
29276 1 1
29394 1 1
29416 1 1
29726 1 1
29777 1 1
29801 1 1
29835 1 1
29839 1 1
29847 1 1
29857 1 1
29878 1 1
29884 1 1
29930 1 1
29945 1 1
29947 1 1
29978 1 1
29984 1 1
30002 1 1
30004 1 1
30006 1 1
30015 1 1
30025 1 1
30081 1 1
30086 1 1
30087 1 1
30106 1 1
30112 1 1
30126 1 1
30137 1 1
30141 1 1
30156 1 1
30158 1 1
30180 1 1
30186 1 1
30201 1 1
30208 1 1
30216 1 1
30234 1 1
30245 1 1
30248 1 1
30249 1 1
30287 1 1
30310 1 1
30316 1 1
30341 1 1
30409 1 1
30411 1 1
30435 1 1
30492 1 1
30496 1 1
30504 1 1
30524 1 1
30534 1 1
30538 1 1
30546 1 1
30548 1 1
30563 1 1
30574 1 1
30585 1 1
30598 1 1
30602 1 1
30612 1 1
30629 1 1
30657 1 1
30769 1 1
30823 1 1
30929 1 1
30937 1 1
30999 1 1
31018 1 1
31139 1 1
31147 1 1
31158 1 1
31255 1 1
31261 1 1
31463 1 1
31492 1 1
31496 1 1
31532 1 1
31567 1 1
31610 1 1
31894 1 1
31901 1 1
31935 1 1
31946 1 1
32019 1 1
32051 1 1
32168 1 1
32176 1 1
32177 1 1
32280 1 1
32604 1 1
32624 1 1
32632 1 1
32675 1 1
32679 1 1
32680 1 1
32689 1 1
32692 1 1
32698 1 1
32700 1 1
32701 1 1
32708 1 1
32717 1 1
32718 1 1
32723 1 1
32729 1 1
32806 1 1
32808 1 1
32839 1 1
32858 1 1
32866 1 1
32886 1 1
32914 1 1
32998 1 1
33002 1 1
33013 1 1
33023 1 1
33024 1 1
33108 1 1
33109 1 1
33122 1 1
33161 1 1
33556 1 1
33566 1 1
33674 1 1
33690 1 1
33699 1 1
33753 1 1
33756 1 1
33757 1 1
33767 1 1
33788 1 1
33994 1 1
34038 1 1
34039 1 1
34045 1 1
34051 1 1
34056 1 1
34057 1 1
34062 1 1
34080 1 1
34106 1 1
34309 1 1
34310 1 1
34354 1 1
34376 1 1
34436 1 1
34446 1 1
34513 1 1
34517 1 1
34524 1 1
34742 1 1
34764 1 1
34790 1 1
34825 1 1
34826 1 1
34844 1 1
34845 1 1
34867 1 1
34875 1 1
34877 1 1
34878 1 1
34894 1 1
34901 1 1
34903 1 1
34905 1 1
34907 1 1
34913 1 1
34923 1 1
34927 1 1
34938 1 1
34940 1 1
34946 1 1
34947 1 1
34950 1 1
34951 1 1
34962 1 1
34968 1 1
34978 1 1
34987 1 1
34990 1 1
34996 1 1
34998 1 1
35001 1 1
35003 1 1
35009 1 1
35024 1 1
35042 1 1
35080 1 1
35087 1 1
35095 1 1
35099 1 1
35101 1 1
35120 1 1
35130 1 1
35133 1 1
35142 1 1
35144 1 1
35148 1 1
35152 1 1
35155 1 1
35164 1 1
35170 1 1
35171 1 1
35173 1 1
35178 1 1
35202 1 1
35220 1 1
35264 1 1
35265 1 1
35285 1 1
35372 1 1
35379 1 1
35402 1 1
35414 1 1
35443 1 1
35470 1 1
35473 1 1
35486 1 1
35491 1 1
35496 1 1
35519 1 1
35522 1 1
35528 1 1
35529 1 1
35530 1 1
35531 1 1
35532 1 1
35533 1 1
35534 1 1
35535 1 1
35538 1 1
35539 1 1
35544 1 1
35562 1 1
35563 1 1
35565 1 1
35567 1 1
35571 1 1
35572 1 1
35578 1 1
35580 1 1
35581 1 1
35589 1 1
35607 1 1
35609 1 1
35618 1 1
35622 1 1
35625 1 1
35651 1 1
35660 1 1
35661 1 1
35673 1 1
35678 1 1
35713 1 1
35720 1 1
35734 1 1
35743 1 1
35765 1 1
35769 1 1
35771 1 1
35778 1 1
35783 1 1
35798 1 1
35824 1 1
35833 1 1
35840 1 1
35889 1 1
35905 1 1
35912 1 1
35918 1 1
35926 1 1
35942 1 1
35944 1 1
35951 1 1
35961 1 1
35962 1 1
35969 1 1
35977 1 1
35987 1 1
35989 1 1
35998 1 1
36012 1 1
36019 1 1
36024 1 1
36102 1 1
36115 1 1
36121 1 1
36149 1 1
36179 1 1
36199 1 1
36201 1 1
36206 1 1
36211 1 1
36228 1 1
36229 1 1
36232 1 1
36236 1 1
36240 1 1
36246 1 1
36252 1 1
36283 1 1
36284 1 1
36316 1 1
36317 1 1
36324 1 1
36339 1 1
36344 1 1
36373 1 1
36379 1 1
36392 1 1
36393 1 1
36413 1 1
36444 1 1
36464 1 1
36480 1 1
36513 1 1
36525 1 1
36535 1 1
36538 1 1
36539 1 1
36541 1 1
36545 1 1
36546 1 1
36548 1 1
36549 1 1
36554 1 1
36556 1 1
36558 1 1
36560 1 1
36561 1 1
36563 1 1
36567 1 1
36571 1 1
36572 1 1
36575 1 1
36577 1 1
36578 1 1
36581 1 1
36587 1 1
36593 1 1
36594 1 1
36613 1 1
36623 1 1
36638 1 1
36676 1 1
36686 1 1
36728 1 1
36734 1 1
36748 1 1
36751 1 1
36762 1 1
36766 1 1
36774 1 1
36777 1 1
36787 1 1
36799 1 1
36816 1 1
36861 1 1
36902 1 1
36909 1 1
36914 1 1
36917 1 1
36922 1 1
36931 1 1
36956 1 1
36972 1 1
36987 1 1
36995 1 1
37013 1 1
37032 1 1
37047 1 1
37140 1 1
37151 1 1
37177 1 1
37182 1 1
37201 1 1
37204 1 1
37211 1 1
37231 1 1
37242 1 1
37248 1 1
37255 1 1
37278 1 1
37281 1 1
37300 1 1
37302 1 1
37309 1 1
37319 1 1
37326 1 1
37329 1 1
37331 1 1
37335 1 1
37338 1 1
37344 1 1
37347 1 1
37348 1 1
37349 1 1
37354 1 1
37360 1 1
37383 1 1
37391 1 1
37394 1 1
37395 1 1
37396 1 1
37403 1 1
37411 1 1
37412 1 1
37416 1 1
37458 1 1
37461 1 1
37470 1 1
37473 1 1
37490 1 1
37500 1 1
37506 1 1
37516 1 1
37518 1 1
37525 1 1
37532 1 1
37547 1 1
37553 1 1
37565 1 1
37577 1 1
37579 1 1
37581 1 1
37583 1 1
37587 1 1
37593 1 1
37609 1 1
37628 1 1
37644 1 1
37665 1 1
37669 1 1
37671 1 1
37675 1 1
37685 1 1
37700 1 1
37701 1 1
37710 1 1
37712 1 1
37715 1 1
37721 1 1
37726 1 1
37730 1 1
37734 1 1
37743 1 1
37759 1 1
37764 1 1
37774 1 1
37777 1 1
37778 1 1
37779 1 1
37789 1 1
37794 1 1
37804 1 1
37808 1 1
37812 1 1
37813 1 1
37816 1 1
37819 1 1
37824 1 1
37831 1 1
37845 1 1
37876 1 1
37878 1 1
37895 1 1
37916 1 1
37919 1 1
37926 1 1
37930 1 1
37933 1 1
37937 1 1
37941 1 1
37953 1 1
37954 1 1
37955 1 1
37958 1 1
37970 1 1
37974 1 1
37981 1 1
37998 1 1
38000 1 1
38004 1 1
38007 1 1
38013 1 1
38021 1 1
38025 1 1
38026 1 1
38037 1 1
38039 1 1
38066 1 1
38084 1 1
38091 1 1
38108 1 1
38124 1 1
38156 1 1
38159 1 1
38161 1 1
38166 1 1
38183 1 1
38207 1 1
38208 1 1
38211 1 1
38216 1 1
38228 1 1
38230 1 1
38239 1 1
38264 1 1
38282 1 1
38292 1 1
38293 1 1
38305 1 1
38311 1 1
38317 1 1
38325 1 1
38333 1 1
38340 1 1
38344 1 1
38355 1 1
38362 1 1
38378 1 1
38414 1 1
38427 1 1
38468 1 1
38470 1 1
38471 1 1
38472 1 1
38475 1 1
38479 1 1
38511 1 1
38520 1 1
38561 1 1
38572 1 1
38580 1 1
38586 1 1
38588 1 1
38600 1 1
38601 1 1
38608 1 1
38609 1 1
38610 1 1
38615 1 1
38616 1 1
38618 1 1
38628 1 1
38631 1 1
38655 1 1
38673 1 1
38677 1 1
38680 1 1
38689 1 1
38698 1 1
38705 1 1
38715 1 1
38724 1 1
38729 1 1
38732 1 1
38740 1 1
38743 1 1
38749 1 1
38762 1 1
38796 1 1
38798 1 1
38819 1 1
38820 1 1
38846 1 1
38872 1 1
38879 1 1
38882 1 1
38894 1 1
38907 1 1
38909 1 1
38921 1 1
38926 1 1
38935 1 1
38951 1 1
38958 1 1
38959 1 1
38971 1 1
38974 1 1
39065 1 1
39069 1 1
39074 1 1
39081 1 1
39092 1 1
39095 1 1
39102 1 1
39144 1 1
39228 1 1
39265 1 1
39271 1 1
39313 1 1
39316 1 1
39332 1 1
39350 1 1
39355 1 1
39358 1 1
39367 1 1
39371 1 1
39374 1 1
39378 1 1
39393 1 1
39408 1 1
39416 1 1
39422 1 1
39423 1 1
39442 1 1
39451 1 1
39455 1 1
39457 1 1
39460 1 1
39464 1 1
39473 1 1
39474 1 1
39476 1 1
39482 1 1
39488 1 1
39495 1 1
39497 1 1
39503 1 1
39507 1 1
39510 1 1
39512 1 1
39516 1 1
39523 1 1
39525 1 1
39527 1 1
39528 1 1
39540 1 1
39542 1 1
39549 1 1
39553 1 1
39557 1 1
39561 1 1
39579 1 1
39581 1 1
39587 1 1
39643 1 1
39679 1 1
39680 1 1
39702 1 1
39706 1 1
39724 1 1
39759 1 1
39788 1 1
39795 1 1
39807 1 1
39809 1 1
39810 1 1
39815 1 1
39817 1 1
39887 1 1
39897 1 1
39899 1 1
39911 1 1
39917 1 1
39919 1 1
39926 1 1
39938 1 1
39945 1 1
39962 1 1
39963 1 1
39979 1 1
40048 1 1
40062 1 1
40068 1 1
40104 1 1
40117 1 1
40128 1 1
40138 1 1
40154 1 1
40169 1 1
40254 1 1
40283 1 1
40306 1 1
40309 1 1
40333 1 1
40367 1 1
40423 1 1
40434 1 1
40441 1 1
40468 1 1
40496 1 1
40501 1 1
40507 1 1
40514 1 1
40519 1 1
40523 1 1
40524 1 1
40526 1 1
40545 1 1
40547 1 1
40557 1 1
40559 1 1
40561 1 1
40563 1 1
40582 1 1
40593 1 1
40605 1 1
40606 1 1
40608 1 1
40619 1 1
40620 1 1
40642 1 1
40651 1 1
40655 1 1
40690 1 1
40697 1 1
40733 1 1
40734 1 1
40738 1 1
40753 1 1
40763 1 1
40777 1 1
40783 1 1
40813 1 1
40841 1 1
40847 1 1
40887 1 1
40888 1 1
40918 1 1
40925 1 1
40935 1 1
40940 1 1
40947 1 1
40950 1 1
40951 1 1
40953 1 1
40958 1 1
40961 1 1
40978 1 1
41000 1 1
41013 1 1
41017 1 1
41030 1 1
41035 1 1
41038 1 1
41056 1 1
41059 1 1
